name,action-time-start,action-time-end,action-total-seconds,cycle
update-pipeline,1713200791.839166,1713200792.2512386,0.41207,6
server-monitoring,1713200791.8382075,1713200792.2354407,0.39723,6
system-monitoring,1713200791.8388953,1713200792.1856976,0.3468,6
check-workers,1713200796.8368225,1713200796.9508321,0.11401,6
server-monitoring,1713200796.8393214,1713200797.0859218,0.2466,6
check-workers,1713200801.8367517,1713200802.019375,0.18262,6
aggregation-pipeline,1713200801.8396635,1713200802.0545816,0.21492,6
server-monitoring,1713200801.8374522,1713200802.329539,0.49209,6
check-workers,1713200806.8365927,1713200806.9420798,0.10549,6
server-monitoring,1713200806.838822,1713200807.0690882,0.23027,6
model-pipeline,1713200811.8389754,1713200811.9753969,0.13642,6
check-workers,1713200811.8364947,1713200811.9554737,0.11898,6
server-monitoring,1713200811.8373947,1713200812.2404473,0.40305,6
system-monitoring,1713200811.8384376,1713200812.33266,0.49422,6
data-pipeline,1713200811.838787,1713200812.3975608,0.55877,6
check-workers,1713200816.8370433,1713200816.9505358,0.11349,6
server-monitoring,1713200816.8389711,1713200817.0480046,0.20903,6
check-workers,1713200821.8364275,1713200822.0703113,0.23388,6
system-monitoring,1713200821.838003,1713200822.299439,0.46144,6
server-monitoring,1713200821.83767,1713200822.2076716,0.37,6
check-workers,1713200826.8367794,1713200826.9473982,0.11062,6
server-monitoring,1713200826.839057,1713200827.1258063,0.28675,6
check-workers,1713200831.83684,1713200832.0424201,0.20558,6
system-monitoring,1713200831.8394992,1713200832.2069151,0.36742,6
server-monitoring,1713200831.8383973,1713200832.6050274,0.76663,6
check-workers,1713200836.836838,1713200836.8902972,0.05346,6
server-monitoring,1713200836.8390243,1713200837.039199,0.20017,6
check-workers,1713200841.8365192,1713200842.072799,0.23628,6
data-pipeline,1713200841.8382757,1713200842.221109,0.38283,6
server-monitoring,1713200841.837867,1713200842.2881482,0.45028,6
system-monitoring,1713200841.8380954,1713200842.33403,0.49593,6
check-workers,1713200846.8365831,1713200846.9526246,0.11604,6
server-monitoring,1713200846.839278,1713200847.0962312,0.25695,6
check-workers,1713200851.836559,1713200851.9549086,0.11835,6
server-monitoring,1713200851.8373797,1713200852.196457,0.35908,6
aggregation-pipeline,1713200851.8395302,1713200851.9711776,0.13165,6
system-monitoring,1713200851.8376515,1713200852.3037806,0.46613,6
check-workers,1713200856.8365126,1713200856.960647,0.12413,6
server-monitoring,1713200856.839126,1713200857.1188307,0.2797,6
check-workers,1713200861.8364708,1713200862.0398188,0.20335,6
server-monitoring,1713200861.8376987,1713200862.2894132,0.45171,6
system-monitoring,1713200861.8430424,1713200862.3354466,0.4924,6
check-workers,1713200866.836457,1713200866.9457843,0.10933,6
server-monitoring,1713200866.8383257,1713200867.0680976,0.22977,6
model-pipeline,1713200871.8435755,1713200871.9112706,0.0677,6
update-pipeline,1713200871.8443418,1713200872.0634642,0.21912,6
check-workers,1713200871.8399975,1713200871.9782116,0.13821,6
data-pipeline,1713200871.84296,1713200872.1627367,0.31978,6
system-monitoring,1713200871.8419805,1713200872.5296702,0.68769,6
check-workers,1713200876.836681,1713200876.9450648,0.10838,6
server-monitoring,1713200876.8392022,1713200877.071213,0.23201,6
check-workers,1713200881.8381877,1713200881.9986093,0.16042,6
system-monitoring,1713200881.838786,1713200882.2680724,0.42929,6
server-monitoring,1713200881.8384976,1713200882.3333275,0.49483,6
check-workers,1713200886.8363438,1713200886.936902,0.10056,6
server-monitoring,1713200886.8382134,1713200887.0518553,0.21364,6
check-workers,1713200891.8365405,1713200891.9499006,0.11336,6
server-monitoring,1713200891.8370602,1713200892.2300987,0.39304,6
system-monitoring,1713200891.8375142,1713200892.128203,0.29069,6
check-workers,1713200896.8365655,1713200896.927544,0.09098,6
server-monitoring,1713200896.8395195,1713200897.0666876,0.22717,6
check-workers,1713200901.8365679,1713200902.0115452,0.17498,6
aggregation-pipeline,1713200901.8394246,1713200902.0623672,0.22294,6
server-monitoring,1713200901.8380299,1713200902.2416916,0.40366,6
data-pipeline,1713200901.838925,1713200902.2625303,0.42361,6
system-monitoring,1713200901.8382494,1713200902.4422932,0.60404,6
check-workers,1713200906.836758,1713200906.9501734,0.11342,6
server-monitoring,1713200906.839534,1713200907.1039634,0.26443,6
system-monitoring,1713200911.8375604,1713200912.1982238,0.36066,6
server-monitoring,1713200911.8373091,1713200912.2549708,0.41766,6
update-pipeline,1713200911.839049,1713200912.350247,0.5112,6
check-workers,1713200911.8364904,1713200912.4001613,0.56367,6
check-workers,1713200916.8366776,1713200916.895655,0.05898,6
server-monitoring,1713200916.8394983,1713200917.0415294,0.20203,6
check-workers,1713200921.8367608,1713200922.091188,0.25443,6
server-monitoring,1713200921.8374794,1713200922.156855,0.31938,6
system-monitoring,1713200921.837795,1713200922.2070856,0.36929,6
check-workers,1713200926.8367865,1713200926.941404,0.10462,6
server-monitoring,1713200926.8391826,1713200927.0677335,0.22855,6
model-pipeline,1713200931.8437483,1713200931.989604,0.14586,6
system-monitoring,1713200931.8384075,1713200932.2640593,0.42565,6
check-workers,1713200931.8367457,1713200932.0640917,0.22735,6
data-pipeline,1713200931.8426,1713200932.1037526,0.26115,6
server-monitoring,1713200931.8381217,1713200932.3045359,0.46641,6
check-workers,1713200936.8365505,1713200936.9451592,0.10861,6
server-monitoring,1713200936.8388593,1713200937.1054244,0.26657,6
check-workers,1713200941.836552,1713200941.9518557,0.1153,6
server-monitoring,1713200941.8375363,1713200942.2687213,0.43119,6
system-monitoring,1713200941.837821,1713200942.3942301,0.55641,6
check-workers,1713200946.8368514,1713200946.943381,0.10653,6
server-monitoring,1713200946.8393507,1713200947.1052692,0.26592,6
update-pipeline,1713200951.8388798,1713200952.0401149,0.20124,6
aggregation-pipeline,1713200951.839138,1713200952.0719895,0.23285,6
server-monitoring,1713200951.837502,1713200952.409074,0.57157,6
system-monitoring,1713200951.8378434,1713200952.2266018,0.38876,6
check-workers,1713200956.8367627,1713200956.9341242,0.09736,6
server-monitoring,1713200956.83947,1713200957.0747213,0.23525,6
data-pipeline,1713200961.8381658,1713200961.998956,0.16079,6
check-workers,1713200966.8368566,1713200966.9411983,0.10434,6
server-monitoring,1713200966.8394794,1713200967.0712428,0.23176,6
check-workers,1713200971.8364956,1713200972.1144927,0.278,6
server-monitoring,1713200971.83751,1713200972.267638,0.43013,6
system-monitoring,1713200971.837802,1713200972.3857644,0.54796,6
check-workers,1713200976.8365457,1713200976.9487696,0.11222,6
server-monitoring,1713200976.840241,1713200977.0879831,0.24774,6
check-workers,1713200981.8364158,1713200981.919913,0.0835,6
system-monitoring,1713200981.8375297,1713200982.2336612,0.39613,6
server-monitoring,1713200981.8373208,1713200982.2050798,0.36776,6
check-workers,1713200986.836535,1713200986.940173,0.10364,6
server-monitoring,1713200986.8389914,1713200987.1033823,0.26439,6
