name,date,time,cpu-percent,ram-percent,ram-total-bytes,ram-free-bytes,ram-used-bytes,disk-total-bytes,disk-free-bytes,disk-used-bytes,network-sent-bytes,network-received-bytes,network-packets-sent,network-packets-received,network-packets-sending-errors,network-packets-reciving-errors,network-packets-outgoing-dropped,network-packets-incoming-dropped,cycle
system,2024-04-15-16:47:57.585536,1713199677.5856128,24.1,65.0,16650469376,2077876224,9461624832,370490241024,94810587136,256784736256,300777406,223460708,52333,49578,0,0,0,0,6
system,2024-04-15-16:48:07.587752,1713199687.5878844,72.8,65.1,16650469376,2075926528,9439277056,370490241024,94819160064,256776163328,301113477,223684396,52558,49798,0,0,0,0,6
system,2024-04-15-16:48:17.584479,1713199697.5845318,13.6,64.8,16650469376,2114408448,9434804224,370490241024,94818152448,256777170944,301459411,223917027,52798,50030,0,0,0,0,6
system,2024-04-15-16:48:27.589353,1713199707.5894272,17.9,64.5,16650469376,2170167296,9409212416,370490241024,94817656832,256777666560,301788322,224132610,53014,50239,0,0,0,0,6
system,2024-04-15-16:48:37.589924,1713199717.5900064,20.0,64.2,16650469376,2213781504,9377206272,370490241024,94817202176,256778121216,302169654,224401181,53269,50481,0,0,0,0,6
system,2024-04-15-17:06:01.844819,1713200761.844918,37.0,55.9,16650469376,3586068480,7709147136,370490241024,94814396416,256780922880,93546,95432,110,129,0,0,0,0,6
system,2024-04-15-17:06:11.842405,1713200771.842467,41.8,55.9,16650469376,3591577600,7702081536,370490241024,94814064640,256781258752,334746,331276,325,344,0,0,0,0,6
system,2024-04-15-17:06:21.844596,1713200781.8446803,49.4,55.9,16650469376,3590758400,7715590144,370490241024,94813646848,256781676544,585098,575774,541,561,0,0,0,0,6
system,2024-04-15-17:06:31.839697,1713200791.8397577,39.0,56.0,16650469376,3574460416,7734431744,370490241024,94813106176,256782217216,867466,849915,771,785,0,0,0,0,6
system,2024-04-15-17:06:41.839330,1713200801.8393898,23.1,55.7,16650469376,3611389952,7709278208,370490241024,94812585984,256782737408,1158111,1133264,1003,1014,0,0,0,0,6
system,2024-04-15-17:06:51.839574,1713200811.8396337,32.9,55.6,16650469376,3627761664,7687053312,370490241024,94812045312,256783278080,1456413,1423801,1236,1246,0,0,0,0,6
system,2024-04-15-17:07:01.842372,1713200821.8424644,46.2,56.8,16650469376,3425865728,7871315968,370490241024,94811500544,256783822848,1785999,1747112,1479,1482,0,0,0,0,6
system,2024-04-15-17:07:11.845287,1713200831.8453808,52.6,56.7,16650469376,3442651136,7853690880,370490241024,94811045888,256784277504,2068308,2019929,1687,1685,0,0,0,0,6
system,2024-04-15-17:07:21.839193,1713200841.8392525,24.4,56.8,16650469376,3434364928,7868170240,370490241024,94810279936,256785043456,2388161,2330862,1918,1916,0,0,0,0,6
system,2024-04-15-17:07:31.838495,1713200851.8385508,25.3,56.6,16650469376,3452485632,7875088384,370490241024,94809710592,256785612800,2713767,2648193,2148,2139,0,0,0,0,6
system,2024-04-15-17:07:41.844416,1713200861.8445156,44.7,56.8,16650469376,3429888000,7873773568,370490241024,94809178112,256786145280,3048460,2974663,2379,2371,0,0,0,0,6
system,2024-04-15-17:07:51.843994,1713200871.8440907,58.4,57.0,16650469376,3398422528,7854563328,370490241024,94808621056,256786702336,3358337,3275586,2593,2588,0,0,0,0,6
system,2024-04-15-17:08:01.839876,1713200881.8399496,44.9,57.4,16650469376,3316695040,7940583424,370490241024,94807818240,256787505152,3769928,3680973,2857,2854,0,0,0,0,6
system,2024-04-15-17:08:11.838230,1713200891.8382993,23.1,60.3,16650469376,2970030080,8425103360,370490241024,94814285824,256781037568,4091457,3993654,3067,3063,0,0,0,0,6
system,2024-04-15-17:08:21.840037,1713200901.8401053,34.6,60.6,16650469376,2929123328,8466403328,370490241024,94813691904,256781631488,4419186,4312413,3278,3271,0,0,0,0,6
system,2024-04-15-17:08:31.838790,1713200911.8388612,36.7,62.2,16650469376,2657955840,8730292224,370490241024,94812930048,256782393344,4823648,4709896,3531,3522,0,0,0,0,6
system,2024-04-15-17:08:41.838836,1713200921.838904,23.1,62.3,16650469376,2639376384,8757383168,370490241024,94812200960,256783122432,5201067,5079442,3765,3755,0,0,0,0,6
system,2024-04-15-17:08:51.843442,1713200931.84352,52.6,62.4,16650469376,2615693312,8781373440,370490241024,94811533312,256783790080,5547364,5418339,3974,3968,0,0,0,0,6
system,2024-04-15-17:09:01.839106,1713200941.839169,52.5,62.8,16650469376,2549428224,8810725376,370490241024,94810734592,256784584704,5976312,5838895,4225,4219,0,0,0,0,6
system,2024-04-15-17:09:11.840042,1713200951.8401036,32.1,62.8,16650469376,2545979392,8830025728,370490241024,94810034176,256785289216,6337730,6191411,4437,4429,0,0,0,0,6
system,2024-04-15-17:09:21.839120,1713200961.839173,27.3,62.8,16650469376,2554265600,8820072448,370490241024,94809174016,256786149376,6782354,6629324,4688,4682,0,0,0,0,6
system,2024-04-15-17:09:31.838628,1713200971.8386939,22.8,62.7,16650469376,2562576384,8817414144,370490241024,94808367104,256786956288,7194946,7034312,4917,4914,0,0,0,0,6
system,2024-04-15-17:09:41.838140,1713200981.8382034,37.8,62.9,16650469376,2535428096,8847032320,370490241024,94807654400,256787668992,7574162,7404822,5130,5128,0,0,0,0,6
