name,date,time,cpu-percent,ram-percent,ram-total-bytes,ram-free-bytes,ram-used-bytes,disk-total-bytes,disk-free-bytes,disk-used-bytes,network-sent-bytes,network-received-bytes,network-packets-sent,network-packets-received,network-packets-sending-errors,network-packets-reciving-errors,network-packets-outgoing-dropped,network-packets-incoming-dropped,cycle
system,2024-04-15-14:16:10.606350,1713190570.6064484,84.1,74.2,16650469376,535191552,11097038848,370490241024,96056950784,255538372608,230105577,168300234,30341,28111,0,0,0,0,2
system,2024-04-15-14:16:20.602605,1713190580.6026905,88.9,74.2,16650469376,532754432,11098202112,370490241024,96056180736,255539142656,230538734,168666609,30668,28426,0,0,0,0,2
system,2024-04-15-14:16:30.607964,1713190590.608045,87.0,74.4,16650469376,491839488,11127279616,370490241024,96055312384,255540011008,230929538,169010630,30972,28723,0,0,0,0,2
system,2024-04-15-14:16:40.602943,1713190600.6030226,34.9,74.3,16650469376,490250240,11113357312,370490241024,96029446144,255565877248,231325444,169347110,31279,29025,0,0,0,0,2
system,2024-04-15-14:16:50.605409,1713190610.6054723,14.3,74.3,16650469376,491667456,11110625280,370490241024,96028790784,255566532608,231745752,169726557,31608,29348,0,0,0,0,2
system,2024-04-15-14:17:00.604672,1713190620.6047332,30.0,74.4,16650469376,471977984,11114086400,370490241024,96027787264,255567536128,232338334,170250013,32065,29796,0,0,0,0,2
system,2024-04-15-14:17:10.607994,1713190630.608074,46.3,74.2,16650469376,499703808,11113652224,370490241024,96026972160,255568351232,232767192,170607402,32359,30084,0,0,0,0,2
system,2024-04-15-14:17:20.601026,1713190640.6010792,32.1,74.2,16650469376,488841216,11123257344,370490241024,96026157056,255569166336,233220822,171027313,32671,30388,0,0,0,0,2
system,2024-04-15-14:17:30.604447,1713190650.604499,31.6,74.2,16650469376,532652032,11122159616,370490241024,96069050368,255526273024,233653311,171405130,32967,30673,0,0,0,0,2
system,2024-04-15-14:17:40.612618,1713190660.6127124,64.5,74.4,16650469376,505692160,11127369728,370490241024,96066691072,255528632320,235588984,173260377,33855,31549,0,0,0,0,3
system,2024-04-15-14:17:50.604160,1713190670.604222,34.2,74.4,16650469376,509034496,11128074240,370490241024,96066289664,255529033728,235828706,173403399,34129,31830,0,0,0,0,3
system,2024-04-15-14:18:00.602884,1713190680.602948,24.7,74.4,16650469376,505741312,11135016960,370490241024,96066154496,255529168896,236042083,173547882,34398,32095,0,0,0,0,3
system,2024-04-15-14:18:10.609836,1713190690.6099226,73.5,74.4,16650469376,505212928,11134738432,370490241024,96065929216,255529394176,236262003,173700695,34672,32355,0,0,0,0,3
system,2024-04-15-14:18:20.604386,1713190700.6044555,14.8,74.0,16650469376,549294080,11073703936,370490241024,96033927168,255561396224,268262440,181882858,35878,33121,0,0,0,0,3
system,2024-04-15-14:18:30.603338,1713190710.6033986,30.8,74.0,16650469376,551649280,11070566400,370490241024,96033673216,255561650176,268530997,182078415,36189,33421,0,0,0,0,3
system,2024-04-15-14:18:40.604169,1713190720.6042254,34.6,74.0,16650469376,541872128,11079565312,370490241024,96033386496,255561936896,268781631,182261417,36468,33692,0,0,0,0,3
system,2024-04-15-14:18:50.606715,1713190730.6067865,37.2,74.0,16650469376,536485888,11084169216,370490241024,96033095680,255562227712,269049635,182464428,36758,33976,0,0,0,0,3
system,2024-04-15-14:19:01.215102,1713190741.2151504,31.7,74.8,16650469376,413941760,11205853184,370490241024,96032796672,255562526720,292853585,206461299,38077,35142,0,0,0,0,3
system,2024-04-15-14:19:10.610963,1713190750.6110523,73.2,75.1,16650469376,357539840,11261276160,370490241024,96032432128,255562891264,316760009,214701388,39211,36002,0,0,0,0,3
system,2024-04-15-14:19:20.605541,1713190760.6056132,35.4,75.1,16650469376,605364224,11293720576,370490241024,96003706880,255591616512,317103369,214971271,39571,36344,0,0,0,0,3
system,2024-04-15-14:19:30.606899,1713190770.60698,61.0,75.0,16650469376,616337408,11281973248,370490241024,96003342336,255591981056,317364363,215158703,39806,36568,0,0,0,0,3
